Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True
0.43037974683544306,0.0015355622251692607,0.2037030825478818,0.0,0.06417350946090682,0.013591347946794846,False,True,False,False,False,False,False
0.5443037974683544,0.07852306833251901,0.0,0.005789204835688745,0.0021420921099607284,0.0,False,False,True,False,False,True,False
0.4050632911392405,0.0,0.028511052225539193,0.003447982291844032,0.01950196358443413,0.018770977499689222,False,False,False,False,False,True,False
0.5949367088607594,0.014936832553919173,0.0,0.060063000170270726,0.0,0.05092611776405751,True,False,True,False,False,True,False
0.02531645569620253,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,False
0.25316455696202533,0.0,0.0,0.07449344457687723,0.044180649767940026,0.0,True,False,True,False,False,True,False
0.35443037974683544,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False
0.2911392405063291,0.054721853842395474,0.032334887465199746,0.0,0.04244019992859693,0.0,False,False,True,False,False,False,False
0.18987341772151897,0.0,0.016502867876429746,0.002043248765537204,0.0008925383791503035,0.01661625160568516,False,False,False,False,False,False,False
0.25316455696202533,0.03866824876108048,0.006540770804682521,0.0,0.11629775080328454,0.0,False,False,False,False,False,False,False
0.37974683544303794,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False
0.21518987341772153,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.569620253164557,0.0,0.005500955958809915,0.0019155457176911288,0.1120581935023206,0.03542866614179754,False,True,False,False,False,True,False
0.6962025316455696,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False
0.05063291139240506,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
0.26582278481012656,0.0,0.0,0.0,0.0,0.0,True,False,False,True,True,False,False
0.26582278481012656,0.06770433447337196,0.0,0.007662182870764515,0.0,0.002651970331081921,False,False,True,False,False,True,False
0.24050632911392406,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.4430379746835443,0.05514064354016891,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
0.7088607594936709,0.0,0.003756750410894576,0.0,0.061540521242413423,0.005262503625740687,False,False,False,False,False,True,False
0.34177215189873417,0.0002791931318489565,0.0,8.513536523071684e-05,0.20898786147804357,0.0,False,False,False,False,False,True,False
0.31645569620253167,0.0,0.0,0.08249616890856461,0.0,4.1437036423155016e-05,True,False,False,False,False,True,False
0.02531645569620253,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False
0.4810126582278481,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.34177215189873417,0.019473720946464716,0.020293160701707308,0.1436233611442193,0.01276329882184934,0.00012431110926946505,True,True,False,False,False,True,False
0.45569620253164556,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,False,False
0.27848101265822783,0.003140922733300761,0.03676248616375406,0.006300017027073046,0.0614512674044984,4.1437036423155016e-05,False,False,False,False,False,True,False
0.7848101265822784,0.0,0.019857109314728474,0.0,0.000758657622277758,0.0010359259105788754,False,False,False,False,False,True,False
0.18987341772151897,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.4177215189873418,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.7848101265822784,6.979828296223913e-05,0.005131989400597055,0.008385833475225608,0.0,0.019061036754651307,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,True,False,False
0.22784810126582278,6.979828296223913e-05,0.00865394291081072,0.018985186446449854,0.0,0.0,True,False,False,False,False,True,False
0.26582278481012656,0.13582745864451734,0.0012410693321705296,0.0,0.0,0.0009944888741557204,False,False,False,False,False,False,False
0.34177215189873417,0.055350038389055625,0.0,8.513536523071684e-05,0.01129061049625134,0.0,False,False,True,False,False,True,False
0.5316455696202531,0.06191107698750611,0.0,0.00038310914353822576,0.00026776151374509105,0.0,True,False,False,False,False,True,False
0.24050632911392406,0.013261673762825435,0.0,0.0002128384130767921,4.4626918957515175e-05,0.03008328844321054,False,False,False,False,False,True,False
0.21518987341772153,0.001116772527395826,0.07261932713916748,0.0,0.0,0.002154725894004061,False,False,False,False,False,True,False
0.17721518987341772,0.0,3.3542414382987286e-05,0.0,0.0,0.04404756971781378,False,False,False,False,False,True,False
0.46835443037974683,0.0032107210162629998,0.002784020393787945,0.03141494977013451,0.0,0.0004972444370778602,False,False,True,False,True,False,False
0.5316455696202531,6.979828296223913e-05,0.28165565357394423,0.0,0.0,0.020967140430116438,True,True,False,False,False,True,False
0.34177215189873417,0.010260347595449151,0.0,0.04333390090243487,0.0,0.0,True,False,True,False,False,True,False
0.35443037974683544,0.0009771759614713477,0.0,0.05512514898688915,0.0,0.0,True,False,True,False,False,True,False
0.4810126582278481,0.0,0.19588769999664576,0.0,0.014325240985362371,0.4000331496291385,False,True,False,False,False,True,False
0.16455696202531644,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False
0.5316455696202531,0.516926083618343,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
0.02531645569620253,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.10126582278481013,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,False
0.3037974683544304,0.04802121867802052,0.0,0.0,0.0,0.0007044296191936353,True,False,False,False,False,True,False
0.5063291139240507,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.5443037974683544,0.014727437705032456,0.0,0.0,0.028471974294894682,0.021257199685078523,False,False,False,False,False,True,False
0.569620253164557,0.0,0.0,0.0,0.0,0.0,True,False,True,True,True,False,False
0.4430379746835443,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.3291139240506329,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.34177215189873417,6.979828296223913e-05,0.023379062824942138,0.001319598161076111,0.008389860764012854,0.0,False,False,False,False,False,True,False
0.24050632911392406,0.0,0.0,0.02852034735229014,4.4626918957515175e-05,0.0014088592383872706,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.0379746835443038,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.6835443037974683,0.0,0.04051923657464864,0.0,0.00013388075687254553,0.026395392201549746,False,True,False,False,False,True,False
0.3291139240506329,0.0,0.028712306711837117,0.0002128384130767921,0.0014280614066404856,0.0,False,False,False,False,False,True,False
0.3291139240506329,0.0,0.09428772683057726,0.04073727226289801,0.0,0.0036050221688144865,True,False,False,False,False,True,False
0.2911392405063291,0.02170726600125637,0.014322610941535571,0.022390601055678527,0.0016511960014280614,0.0,False,False,False,False,True,False,False
0.02531645569620253,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False
0.3924050632911392,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.22784810126582278,0.0,0.0,0.0,0.037040342734737594,0.0037707703145071062,False,False,False,False,False,True,False
0.3037974683544304,0.0,0.0,0.0,0.0,0.0007044296191936353,True,False,False,False,False,True,False
0.11392405063291139,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
0.0759493670886076,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False
0.34177215189873417,0.0,0.0,0.024263579090754297,8.925383791503035e-05,0.005428251771433307,False,False,False,False,False,True,False
0.26582278481012656,0.1216584072031828,0.00016771207191493645,0.0007236506044610931,0.0,0.0,False,False,True,False,False,True,False
0.2911392405063291,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False
0.3924050632911392,0.03922663502477839,0.0,0.013877064532606844,0.0,0.0,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False
0.4050632911392405,0.0,0.013752389897024788,0.0002554060956921505,0.1753391645840771,0.03165789582729043,False,True,False,False,False,True,False
0.5063291139240507,0.0,0.011102539160768792,0.0,0.0,0.06990428044586251,False,True,False,False,False,True,False
0.5316455696202531,0.15418440706358624,0.3829872874249488,0.0,0.08336308461263835,0.018439481208303982,True,True,False,False,False,True,False
0.35443037974683544,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.3670886075949367,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.6075949367088608,0.0,0.08509710528963875,0.003703388387536182,0.000758657622277758,0.0005386814735010153,True,True,False,False,False,False,True
0.810126582278481,0.0,0.0,0.03422441682274817,0.0,0.0,True,False,False,False,False,True,False
0.34177215189873417,0.005723459202903608,0.005266159058129004,0.018261535841988762,0.010621206711888612,4.1437036423155016e-05,False,False,False,False,False,True,False
0.3291139240506329,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,False
0.4177215189873418,6.979828296223913e-05,0.07456478717338073,0.0,0.0005355230274901821,0.016740562714954627,True,True,False,False,False,True,False
0.49367088607594933,0.0,0.0786234193137222,0.0,0.002900749732238486,0.2858326772469233,False,False,False,False,False,True,False
0.16455696202531644,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.3037974683544304,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.3670886075949367,0.0,0.0,0.0,0.03119421635130311,0.003066340695313471,False,False,False,False,False,True,False
0.22784810126582278,0.003838905562923152,0.02002482138664341,0.0020858164481525627,0.0,4.1437036423155016e-05,False,False,False,False,False,True,False
0.8481012658227848,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.4430379746835443,0.04892859635652963,0.0,0.012600034054146092,0.0,0.0010359259105788754,False,False,True,False,False,True,False
0.7721518987341772,0.16423535981014867,0.011203166403917754,0.00038310914353822576,0.014102106390574796,8.287407284631003e-05,False,False,True,False,False,True,True
0.569620253164557,0.1467857890695889,0.00020125448629792372,0.0,0.0,0.0,False,False,True,False,False,True,False
0.27848101265822783,0.0,0.0,0.0,0.0,0.0,True,False,False,True,True,False,False
0.24050632911392406,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.45569620253164556,0.19110769875061073,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
0.24050632911392406,0.0,0.000469593801361822,0.031074408309211644,0.0,0.0,True,False,False,False,False,True,False
0.5949367088607594,0.006770433447337195,0.014020729212088686,0.00536352800953516,0.0011156729739378794,0.002279037003273526,False,False,False,False,True,False,False
0.16455696202531644,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.43037974683544306,0.0,0.0007379331164257203,0.0,0.02516958229203856,0.008577466539593088,False,False,False,False,False,True,False
0.4430379746835443,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False
0.3037974683544304,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.3291139240506329,0.030711244503385218,0.0,0.0,0.0,0.019143910827497616,False,False,False,False,False,True,False
0.3924050632911392,0.0,0.0,0.004129065213689767,0.0,0.0,False,False,True,False,False,True,False
0.25316455696202533,0.0,0.01408781404085466,0.008939213349225268,0.0,0.0,True,False,False,False,False,True,False
0.7088607594936709,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False
0.6329113924050633,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.5316455696202531,0.07482375933552035,0.0,0.0004256768261535842,0.0,0.003149214768159781,False,False,True,False,False,True,False
0.34177215189873417,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
0.4810126582278481,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False
0.5189873417721519,0.0,0.0,0.0,0.0,0.025152281108855094,False,False,False,False,False,True,False
0.27848101265822783,0.28749912752146295,0.0,0.0,0.0,0.002527659221812456,False,False,False,False,False,True,False
0.3291139240506329,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.21518987341772153,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.7215189873417721,0.0034899141481119565,0.05661959547848254,0.0,0.0,0.005593999917125927,True,False,False,False,False,True,False
0.21518987341772153,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,False,False
0.4430379746835443,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.16455696202531644,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.34177215189873417,0.09527465624345641,0.0,0.002043248765537204,0.0009817922170653338,0.005676873989972237,False,False,True,False,False,True,False
0.3924050632911392,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False
0.3037974683544304,0.0,0.0,0.0,0.009862549089610853,0.023494799651928893,False,False,False,False,False,True,False
0.24050632911392406,0.0,0.0,0.0,0.0,0.0,True,False,False,True,True,False,False
0.4050632911392405,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.7341772151898734,0.0,0.033039278167242475,0.0,0.00022313459478757588,0.0,True,False,False,False,False,True,False
0.26582278481012656,0.02003210721016263,0.0,0.0006810829218457347,0.005132095680114245,0.0072514813740521275,False,False,False,False,False,False,False
0.4810126582278481,0.0,0.3470298192063865,4.256768261535842e-05,0.6680649767940021,0.08747358388928024,False,True,False,False,False,True,False
0.4810126582278481,0.2382913380330844,0.0,0.0068533969010727055,0.0012495537308104248,0.004931007334355447,False,False,True,False,False,True,False
0.24050632911392406,6.979828296223913e-05,0.0073457887498742155,0.028648050400136214,8.925383791503035e-05,0.0004558074006547052,True,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False
0.0379746835443038,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False
0.25316455696202533,0.0,0.0,0.00012770304784607525,0.013343448768297038,0.0038122073509302616,False,False,False,False,False,True,False
0.3037974683544304,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.46835443037974683,0.0011865708103580652,0.004897192499916144,0.018133832794142685,0.0,0.009613392450171964,True,False,False,False,False,True,False
0.31645569620253167,0.004327493543658826,0.0,0.0,0.0,0.039613806820536196,False,False,False,False,False,True,False
0.7088607594936709,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.620253164556962,0.005863055768828087,0.00010062724314896186,0.017069640728758724,0.009014637629418065,0.004060829569469192,False,False,False,False,False,False,False
0.13924050632911392,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False
0.012658227848101266,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.10126582278481013,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False
0.49367088607594933,0.0,0.0,0.0004256768261535842,0.04007497322384863,0.0,False,False,False,False,False,True,False
0.02531645569620253,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.2911392405063291,0.0,0.0,0.00034054146092286734,0.047840057122456266,0.0,False,False,True,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,False
0.49367088607594933,0.028338102882669088,0.0,0.03690618082751575,0.0,0.0,True,False,True,False,False,True,False
0.31645569620253167,0.07342779367627557,0.0,0.030606163800442704,0.0,0.0002900592549620851,False,False,True,False,True,False,False
0.45569620253164556,0.0,0.032603226780263644,0.0,0.03547840057122456,0.023826295943314132,False,True,False,False,False,True,False
0.6582278481012658,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
0.22784810126582278,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False
0.18987341772151897,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.4430379746835443,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.5949367088607594,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.569620253164557,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False
0.34177215189873417,0.0,0.08160869419380806,0.0,0.03918243484469833,0.018356607135457673,True,True,False,False,False,False,False
0.6455696202531646,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.3670886075949367,0.0,6.708482876597457e-05,0.0028094670526136556,0.0,0.029213110678324286,False,False,False,False,False,True,False
0.34177215189873417,0.00013959656592447826,0.05769295273873813,0.000510812191384301,0.05020528382720457,0.005055318443624912,True,True,False,False,False,False,False
0.24050632911392406,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,False,False
0.3037974683544304,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
0.3670886075949367,0.06295805123193969,3.3542414382987286e-05,0.0058317725183041035,0.0,0.0,True,False,True,False,False,True,False
0.13924050632911392,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.21518987341772153,0.05918894395197878,0.0,0.013068278562915035,0.008122099250267762,0.0,False,False,True,False,False,True,False
0.16455696202531644,0.013401270328749913,0.0,0.0,0.002275972866833274,0.030621969916711556,False,False,False,False,False,True,False
0.4430379746835443,0.010260347595449151,0.00630597390400161,0.0,0.00044626918957515175,0.01603613309576099,False,False,False,False,False,True,False
0.26582278481012656,0.02561596984714176,0.009425418441619428,0.0,0.0,0.0060498073177806325,False,False,False,False,False,True,False
0.26582278481012656,0.0,0.001878375205447288,0.0,0.0,0.07947623585961132,False,False,False,False,False,False,False
0.4810126582278481,0.10588399525371675,0.0,0.0,0.0012049268118529098,0.0,False,False,False,False,False,True,False
0.24050632911392406,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.02531645569620253,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False
0.16455696202531644,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False
0.31645569620253167,0.008515390521393173,0.002817562808170932,0.0,0.0,0.0,False,False,False,False,False,True,False
0.20253164556962025,0.0,0.00010062724314896186,0.0,0.0,0.045539303029047365,False,False,False,False,False,True,False
0.012658227848101266,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
0.18987341772151897,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.26582278481012656,0.15613875898652893,0.0,0.0050655542312276515,0.0,0.0,False,False,True,False,False,False,False
0.2911392405063291,0.08480491379912054,0.002683393150638983,4.256768261535842e-05,8.925383791503035e-05,0.0,False,False,True,False,False,True,False
0.4177215189873418,0.13492008096600824,0.00040250897259584744,0.008002724331687382,4.4626918957515175e-05,0.0,False,False,True,False,False,True,False
0.26582278481012656,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.5189873417721519,0.08585188804355413,0.0,0.012812872467222883,0.0019189575151731526,0.04239008826088758,False,False,True,False,False,True,False
0.20253164556962025,0.0638654289104488,0.0,0.00940745785799421,0.010442699036058552,0.0,False,False,True,False,False,True,False
0.5316455696202531,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,True,False
0.25316455696202533,0.09813638584490822,0.0,0.0,0.0004908961085326669,0.0,False,False,True,False,False,True,False
0.3037974683544304,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.20253164556962025,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.26582278481012656,0.0,6.708482876597457e-05,0.028307508939213348,0.0,0.00037293332780839516,False,False,False,False,False,True,False
0.4050632911392405,0.012633489216165281,0.0,0.0002128384130767921,0.0729203855765798,0.0,False,False,True,False,False,True,True
0.7341772151898734,0.0,0.0,0.0,0.0,0.0,True,False,False,True,True,False,False
0.3037974683544304,0.0002791931318489565,0.000234796900680911,0.0,0.03181899321670832,0.0032735258774292462,False,False,False,False,False,True,False
0.37974683544303794,0.005932854051790326,0.0,4.256768261535842e-05,0.07675830060692611,0.0,False,False,True,False,False,True,False
0.34177215189873417,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,False,False
0.4050632911392405,0.003908703845885391,0.0,0.010897326749531755,0.06417350946090682,0.0,False,False,True,False,False,True,False
0.5443037974683544,0.0,0.02978566397209271,0.0,0.0,0.0,False,False,False,False,False,True,False
0.5316455696202531,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.46835443037974683,0.04446150624694632,0.0,0.0,0.004105676544091396,0.01321841461898645,False,False,True,False,False,True,False
0.4430379746835443,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.4177215189873418,0.0,0.04189447556435112,0.0,0.21474473402356303,0.046243732648241,False,True,False,False,False,False,False
0.22784810126582278,0.021846862567180846,3.3542414382987286e-05,0.029414268687212666,0.012629418064976795,0.0,False,False,False,False,False,True,False
0.26582278481012656,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False
0.5443037974683544,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.17721518987341772,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False
0.5822784810126582,0.0,0.1197799617616476,0.0,0.0,0.0002900592549620851,True,True,False,False,False,False,False
0.4177215189873418,0.0,0.0028846476369369066,0.0338838753618253,0.026062120671188863,0.45216094144946756,False,True,False,False,False,True,False
0.26582278481012656,0.2056955398897187,0.0,0.012216924910607866,0.0012049268118529098,0.0,False,False,True,False,False,True,False
0.4177215189873418,0.0,3.3542414382987286e-05,0.0,0.3846840414137808,0.04404756971781378,False,True,False,False,False,True,False
0.5949367088607594,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,False,False
0.6835443037974683,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
0.37974683544303794,0.023382424792350108,0.023311977996176163,0.023029116294908905,0.0,0.0,False,False,False,False,False,True,False
0.3670886075949367,0.018985132965729044,0.02062858484553718,0.0,0.0,4.1437036423155016e-05,False,False,False,False,False,True,False
0.26582278481012656,0.04899839463949187,0.005769295273873813,0.017367614507066233,8.925383791503035e-05,0.0002486222185389301,True,False,False,False,False,True,False
0.3037974683544304,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.26582278481012656,0.11614434284916592,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False
0.7594936708860759,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False
0.27848101265822783,0.0,0.0,0.013323684658607185,0.013343448768297038,0.0038122073509302616,False,False,False,False,False,True,False
0.3291139240506329,0.0,0.16133901318216884,0.0,0.043779007497322386,0.0851116728131604,False,True,False,False,False,True,False
0.3291139240506329,0.004606686675507782,0.0009727300171066313,0.0,0.0,0.033273940247793475,False,False,False,False,False,True,False
0.35443037974683544,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False
0.49367088607594933,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.16455696202531644,0.008236197389544217,0.0,0.0,0.03364869689396644,4.1437036423155016e-05,False,False,False,False,False,True,False
0.5949367088607594,0.0,0.007748297722470063,0.025200068108292183,0.0,0.0,True,False,False,False,False,False,False
0.7974683544303798,0.0,0.0008385603595746821,0.0054486633747658775,0.0,0.05138192516471222,False,False,False,False,False,True,False
0.34177215189873417,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False
0.6329113924050633,0.0030711244503385214,0.08016637037533962,0.0,0.002365226704748304,0.0,True,False,False,False,False,False,False
0.4430379746835443,0.0,0.0,0.0,0.039628704034273474,0.0,False,False,False,False,False,True,False
0.569620253164557,0.0,0.0032536141951497667,0.0,0.0006247768654052124,0.01379853312891062,False,False,False,False,False,True,False
0.24050632911392406,0.0,0.0,0.0884556444747148,0.0,0.0,True,False,False,False,False,True,False
0.26582278481012656,0.0,0.03079193640358233,0.0,0.0,0.0,True,False,False,False,False,True,False
0.3670886075949367,0.0,0.0,0.0,0.0,0.0,True,False,False,True,True,False,False
0.27848101265822783,0.010190549312486913,0.021936739006473686,4.256768261535842e-05,0.0,8.287407284631003e-05,True,False,False,False,False,True,False
0.17721518987341772,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False
0.5316455696202531,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False
0.7215189873417721,0.00020939484888671738,0.042967832824606714,0.0012344627958453941,0.007229560871117458,0.0005386814735010153,False,False,False,False,False,False,False
0.49367088607594933,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False
0.35443037974683544,0.0,0.019689397242813537,0.0013621658436914694,0.00026776151374509105,0.060498073177806325,False,True,False,False,False,True,False
0.24050632911392406,0.0,0.0,0.0,0.0,0.03430986615837235,False,False,False,False,False,False,False
0.24050632911392406,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False
